84.2569,7E8,00,01,08,03,41,0D,00,AA,AA,AA,AA
84.2569,7EF,00,01,08,03,41,0D,00,AA,AA,AA,AA
76.6344,7E9,00,01,08,03,41,0D,00,AA,AA,AA,AA
